,battery_voltage_mean,battery_voltage_percentile_25,battery_voltage_percentile_75,battery_voltage_percentile_99,current_mean,current_percentile_25,current_percentile_75,current_percentile_99,state_of_charge_percent_mean,state_of_charge_percent_percentile_25,state_of_charge_percent_percentile_75,state_of_charge_percent_percentile_99,temperature_mean,temperature_percentile_25,temperature_percentile_75,temperature_percentile_99,cluster_id
0,6.590017353279347,6.573325937534571,6.644377376471522,6.695532152828519,0.2556630102556542,0.10525106369239069,0.2658964884313082,0.49201888622459145,64.20830413077064,60.325285527141205,74.64453420790433,88.67502382006643,26.0894803420382,25.396334409362062,26.722699221750926,27.94845773435072,0
1,6.588670871805267,6.574301125041486,6.644482851765826,6.698432483394225,0.25440040328763086,0.09242127643086881,0.26406378611756975,0.4933486234695097,63.76652698756065,60.36284263256945,74.7174410494852,88.63062858407973,26.05340775060814,25.509698338613735,26.86783073467515,28.092115039975734,0
2,6.58734495636795,6.572300937534571,6.642014876471522,6.694735152828522,0.2531352472787675,0.10205106369239068,0.2637314884313081,0.4884328862245914,63.32615604880729,59.58028552714121,74.02953420790433,88.41362382006645,26.01867302870778,25.343616396086706,26.665180338711313,27.892291563602274,0
3,6.585722656862274,6.570825937534574,6.640452376471521,6.693979652828521,0.25413004561239705,0.10209106369239067,0.2691464884313081,0.4916910862245914,62.90512469415116,59.097785527141205,73.78203420790433,88.27962382006643,25.991263447438456,25.336000236782525,26.635425246012755,27.857649311370643,0
4,6.58474292604689,6.571938531288029,6.640298864118673,6.6955373181113735,0.25207624908317794,0.09218117006162975,0.2652001372744389,0.48439995484705056,62.43791221823412,58.95531407985533,73.54223762869476,88.1362262020731,25.957680214941824,25.291652217430336,26.59364847558085,27.790093894602006,0
5,6.583605009111044,6.570338437534573,6.6385023764715205,6.6936346528285195,0.2510305984579977,0.10045606369239067,0.26738648843130813,0.4685444862245914,62.03496598742961,58.362785527141206,73.18953420790433,88.06462382006643,25.920232866962476,25.27732548283425,26.575651842487922,27.718706074932093,0
6,6.582459678947872,6.569650937534572,6.63738987647152,6.693237652828519,0.2493926142075274,0.10009606369239071,0.26140648843130804,0.4788810862245914,61.60462026184744,57.90778552714121,72.90203420790434,87.94622382006642,25.883266762346775,25.25883154829545,26.55437122907525,27.657959450990685,0
7,6.5813592164279795,6.568900937534571,6.636314876471522,6.692891652828522,0.2484446647503626,0.09980106369239068,0.2598014884313081,0.48446588622459147,61.164317693240136,57.480285527141206,72.62703420790433,87.82262382006643,25.849617927233975,25.237522324216716,26.537176218775407,27.609450638905546,0
8,6.580341676228341,6.56822593753457,6.6352148764715215,6.692942652828521,0.24783874369785708,0.09974106369239069,0.25978148843130805,0.4795040862245913,60.7300282331646,57.047785527141215,72.40203420790434,87.69672382006642,25.81612411711718,25.212562379149198,26.508851659379665,27.57611669521133,0
9,6.5792645656513375,6.56795093753457,6.634064876471523,6.692467652828522,0.24672309377295676,0.09853606369239065,0.2560364884313081,0.4989124862245915,60.34089560118245,56.705285527141214,72.17203420790433,87.54702382006644,25.78482674955261,25.188437865530524,26.482203685014824,27.564167965524906,0
10,6.578194896862727,6.567950937534571,6.633014876471521,6.692095652828522,0.24598481503230174,0.09882106369239071,0.25209648843130805,0.4988362862245916,59.90705857482441,56.20278552714122,71.89703420790434,87.42582382006646,25.754730925005315,25.167883963035674,26.443636507170925,27.56603910308499,0
11,6.5767469725131384,6.567876031288027,6.634011364118675,6.694916818111373,0.24762565883757912,0.09345617006162976,0.2519001372744389,0.5137509548470505,59.47889267216558,56.267814079855334,72.11473762869477,87.86452620207308,25.72565345334509,25.179212299829047,26.466868892152156,27.606122963038718,0
12,6.575897848646722,6.5666134375345715,6.630852376471522,6.691213152828521,0.24617665844922768,0.09950106369239067,0.2515014884313081,0.5148318862245913,59.075067143033564,55.38028552714121,71.35703420790433,87.16182382006645,25.69142797820617,25.12367476184546,26.390111673112788,27.541935418031198,0
13,6.575215720747635,6.56730093753457,6.630177376471522,6.69092765282852,0.243172714139421,0.09891106369239067,0.24733648843130812,0.5056074862245913,58.64741084319018,54.845285527141215,71.05703420790434,87.07682382006644,25.65764531310434,25.092946906500988,26.36856784157239,27.514277830482566,0
14,6.573370191963851,6.566851031288027,6.631136364118675,6.692182818111372,0.2469176139109714,0.09118117006162976,0.25059513727443883,0.5101235548470506,58.23332725447355,54.97281407985533,71.11223762869477,87.20392620207309,25.63308387001296,25.078159427318177,26.37196159071017,27.518498563862696,0
15,6.571782006444436,6.563413437534572,6.627889876471523,6.68946215282852,0.2487176073367179,0.09790606369239066,0.26307648843130804,0.5085008862245917,57.806232249773494,54.047785527141215,70.50703420790434,86.78402382006644,25.60722636400872,25.055060662509234,26.346869512435287,27.464185589695195,0
16,6.5698702942187674,6.562488437534571,6.627052376471522,6.689356652828521,0.2529189692296352,0.09822606369239067,0.26410148843130804,0.5209356862245912,57.34154321748943,53.59278552714122,70.26703420790433,86.64162382006643,25.580992755960438,25.036543839437584,26.318539230906335,27.44422060915044,0
17,6.567729852753428,6.560788437534572,6.625652376471522,6.688826152828522,0.2587640184255888,0.09955606369239067,0.27245148843130806,0.5329918862245914,56.93216082277715,53.34278552714122,69.99703420790433,86.54802382006645,25.564064025440032,25.01528611455776,26.300697619553624,27.4411542324052,0
18,6.566090824894376,6.561126031288027,6.626373864118675,6.690593818111372,0.26118057241929604,0.0907261700616298,0.2725501372744389,0.5421837548470505,56.47009617098301,53.26531407985534,69.95223762869476,86.66632620207311,25.542123077478028,25.00269593452807,26.29110784843505,27.46214630934221,0
19,6.564177649213532,6.5570634375345715,6.6233148764715235,6.6871546528285215,0.2646835839901413,0.09925106369239069,0.28363148843130814,0.5571392862245916,56.02572394113742,52.462785527141214,69.45203420790433,86.21602382006645,25.51878669789387,24.984529648547227,26.26679970241011,27.392355651494235,0
20,6.562970186044233,6.5559384375345715,6.622339876471523,6.6867026528285205,0.26426686560922175,0.09517606369239068,0.2825564884313081,0.5578478862245915,55.566978510945546,52.03778552714121,69.14203420790433,86.03642382006645,25.494067707064605,24.965984214809538,26.245633531661653,27.386674717642094,0
21,6.561606536894651,6.554875937534572,6.620189876471523,6.68603765282852,0.2662408945873987,0.09221106369239068,0.28704648843130814,0.5583510862245915,55.12843267671441,51.62278552714121,68.83703420790434,85.88942382006644,25.470140874352836,24.95183337937808,26.211449507857584,27.34462115847524,0
22,6.560808360201507,6.553450937534571,6.619127376471521,6.68503915282852,0.26338148076110335,0.08402606369239067,0.2908364884313081,0.5863634862245913,54.67407787297554,51.28778552714121,68.63453420790434,85.72692382006645,25.443525862002698,24.934815755207794,26.191244655488617,27.327880714437708,0
23,6.5614585367135145,6.554313531288028,6.621173864118673,6.688185818111373,0.25412774506219044,0.06038617006162976,0.2935051372744389,0.5943641548470506,54.21770771542986,51.28781407985534,68.56723762869477,85.87822620207308,25.422970183880395,24.93023083954064,26.209224122181908,27.40066244575787,0
24,6.564055071779816,6.5541510312880265,6.625261364118674,6.689930818111374,0.23343181122949402,0.029141170061629765,0.2772651372744389,0.6124289548470504,53.77143446301148,50.87031407985533,68.27723762869476,85.65472620207306,25.409474359385054,24.889203144415916,26.157410205953937,27.402509321473136,0
25,6.567647822417249,6.559426031288028,6.630011364118675,6.693486818111373,0.2100288883851787,0.018846170061629773,0.2653301372744389,0.5932815548470506,53.40315649216051,50.39781407985534,67.98473762869476,85.13072620207309,25.4301489687263,24.8986503863477,26.160574545619767,27.419869586980113,0
26,6.5753209312336285,6.560438437534571,6.633214876471519,6.701602652828521,0.167167288292438,-0.01980393630760928,0.2543814884313082,0.5402834862245915,53.08510606373905,49.70028552714121,67.38203420790434,85.10102382006644,25.4232820010158,24.897610445068167,26.192360471464816,27.475738576648737,0
27,6.586761087576594,6.566475937534571,6.642552376471519,6.717772652828521,0.11092508147114899,-0.06440393630760927,0.21786648843130807,0.5235902862245915,52.84371616440548,49.45028552714121,67.16203420790434,85.06602382006643,25.3728147663101,24.883556885901314,26.13053854425034,27.46772781903829,0
28,6.600259688842203,6.573688437534571,6.655802376471522,6.73690415282852,0.052315474029782844,-0.11280393630760928,0.18349148843130808,0.49373088622459144,52.717908571233245,49.275285527141214,67.01703420790433,85.11142382006645,25.339072563896643,24.829877554246472,26.115609498702167,27.516213971475917,0
29,6.614124800781175,6.583875937534572,6.669852376471519,6.76068515282852,-0.002683164956571917,-0.16430893630760932,0.1358814884313081,0.4721788862245916,52.6603245428491,49.165285527141215,66.97703420790434,85.22592382006644,25.343808332054735,24.83322500217505,26.146234355648843,27.512198178388267,0
30,6.628148503089833,6.592663531288029,6.684073864118674,6.773404818111371,-0.057787320920954975,-0.2102288299383702,0.09680513727443893,0.46344995484705054,52.714647362687785,49.48781407985533,67.37223762869476,85.1697262020731,25.36238228643687,24.888281880968897,26.220834330467554,27.62083868746078,0
31,6.643003581661386,6.605438437534571,6.695477376471521,6.79293715282852,-0.11895183275899653,-0.27523393630760923,0.052231488431308114,0.43158188622459137,52.860671079533944,49.135285527141214,67.18203420790434,85.49142382006643,25.394021961697327,24.876890600710198,26.222230006827598,27.559994241560613,0
32,6.657737389816451,6.6157760312880285,6.706561364118674,6.805530818111372,-0.17956786792647775,-0.31548382993837026,0.019930137274438944,0.3863895548470506,53.11080430995161,49.67031407985533,67.89223762869477,85.62712620207309,25.442543446813385,24.860529534894287,26.241147903367537,27.58710007450587,0
33,6.672633721850347,6.625800937534571,6.71857737647152,6.817778652828522,-0.24016838392291684,-0.38148393630760935,-0.002458511568691866,0.34848528622459135,53.4543034264583,49.54528552714121,67.78203420790433,86.11722382006644,25.501446439591035,24.929271008126083,26.32322565800635,27.634871559024564,0
34,6.687750132756479,6.636350937534569,6.73687737647152,6.827692652828518,-0.306844629097694,-0.45742393630760925,-0.033353511568691846,0.30269348622459147,53.931619238203595,49.860285527141215,68.19703420790434,86.49052382006643,25.591422410574687,24.992546357176206,26.403146692568033,27.72101392569886,0
35,6.701989212333562,6.648863625041486,6.746470351765823,6.833154483394227,-0.37418344914133,-0.5010287235691312,-0.06728121388243023,0.26701782346950964,54.44979442904018,51.19534263256946,69.3799410494852,87.34302858407973,25.673066051914713,25.009704060746955,26.452415307804014,27.7589168252813,0
36,6.716889038314269,6.660713437534571,6.767102376471521,6.850752652828521,-0.4452831359283074,-0.6133139363076093,-0.10487351156869189,0.26331148622459133,55.183239684524295,50.71028552714122,69.44703420790434,87.52322382006642,25.780505242373383,25.113426421264094,26.57773469897683,27.85606153384718,0
37,6.731299274930982,6.669063437534572,6.780502376471521,6.866663652828518,-0.5173270634496624,-0.7068289363076095,-0.13859851156869188,0.2689718862245914,56.01089641647481,51.21778552714122,70.21703420790433,88.14262382006642,25.90670831503662,25.172633333601024,26.702488647248746,27.981628940576403,0
38,6.743747443430879,6.676176031288029,6.789561364118673,6.878456818111371,-0.5725143985024779,-0.7512088299383697,-0.15325986272556105,0.24592475484705056,56.94363755675009,52.252814079855334,71.62973762869477,89.1100262020731,26.0335116962818,25.210214817567653,26.826030027423382,28.089056357408136,0
39,6.756688604432149,6.6803011250414865,6.794920351765826,6.884381983394222,-0.6375572303421324,-0.787983723569131,-0.16394121388243021,0.23581902346950964,57.951796104609194,53.29534263256946,72.6024410494852,89.61812858407973,26.16737450363103,25.23807439720838,26.90044117184613,28.213156697105504,0
40,6.768464078443974,6.696675843781114,6.814730888824369,6.905472487545669,-0.6976046510253133,-0.9128890426768482,-0.21819216041182268,0.1924028176021323,59.127388580992445,52.875256974427096,73.0968307871139,90.22212143805979,26.298903206286322,25.35074193889965,27.136117099987825,28.39616604651877,0
41,6.779215894277707,6.702913437534573,6.82757737647152,6.907735152828521,-0.7498856909315773,-0.9746039363076088,-0.24808351156869182,0.18716408622459146,60.33017516478477,54.082785527141205,74.59203420790432,91.23072382006643,26.436117834119155,25.568416121424306,27.382403959677223,28.6365163289948,0
42,6.790868140646676,6.7107010312880275,6.834398864118674,6.921190318111374,-0.8041503372917586,-1.0177138299383695,-0.2764648627255611,0.18196875484705052,61.64627595856154,55.55531407985532,76.02723762869476,91.91382620207305,26.571263308097283,25.634968765839577,27.491828837219664,28.749413189635188,0
43,6.801365121755339,6.711288625041483,6.843945351765826,6.929892483394225,-0.8500986852123396,-1.0472637235691304,-0.2657962138824303,0.18556782346950967,63.022506346686235,56.635342632569454,77.7124410494852,93.08942858407973,26.703389470782113,25.68278714612117,27.58004748908119,28.850912934230706,0
44,6.811645322254227,6.723750937534569,6.853139876471522,6.9458181528285206,-0.8917435599448597,-1.1120539363076087,-0.3203335115686919,0.1445406862245914,64.47968541350863,57.122785527141204,78.70953420790433,93.62522382006641,26.830542469846232,25.793055627032007,27.780961982107975,29.09906428047111,0
45,6.8214579161550795,6.729838437534571,6.861764876471522,6.9571721528285195,-0.9302128276961886,-1.160323936307609,-0.323453511568692,0.1520976862245914,66.0877516913828,58.52528552714121,80.36203420790433,94.29572382006641,26.97780551017987,25.730089273175277,27.789053078468704,29.15594205570572,0
46,6.829097774367577,6.731938531288026,6.865573864118674,6.9583078181113684,-0.9554002509431575,-1.16784382993837,-0.31100486272556105,0.14161135484705056,67.67251184966563,59.86781407985532,81.93723762869476,94.90652620207305,27.10159193547267,25.760741253823102,27.84583433046755,29.27548345743102,0
47,6.834977002309382,6.737275937534569,6.875614876471522,6.96714265282852,-0.9708882548564097,-1.199158936307609,-0.3352735115686918,0.15292108622459138,69.2844826328327,61.120285527141206,83.55203420790433,95.75342382006642,27.221782850032685,25.886005958915735,28.01816157011439,29.48184317724383,0
48,6.843638605507924,6.744700937534569,6.882577376471521,6.985826652828519,-0.9906405662096415,-1.225168936307609,-0.35229851156869185,0.1548856862245914,70.92007640616752,62.120285527141206,85.19203420790434,96.50752382006644,27.342986000760735,26.002720310025815,28.108725772449024,29.601290190290293,0
49,6.846521919473772,6.745951031288025,6.881898864118675,6.982102318111376,-0.9789873617435368,-1.1971338299383703,-0.3087698627255612,0.13298355484705052,72.59507470791735,63.60531407985533,86.56723762869477,97.06432620207306,27.44010179067707,26.132319418162762,28.25441180815124,29.73533216422891,0
50,6.8501271671147785,6.743301031288028,6.883748864118672,6.994077318111373,-0.9774425349600122,-1.2122138299383698,-0.27634986272556117,0.14060595484705052,74.19567272306584,64.52531407985532,88.12723762869479,97.53842620207308,27.525640570409383,26.09312852779884,28.247121810440085,29.670192315293235,0
51,6.855411328358446,6.745413531288027,6.887136364118671,7.001092318111371,-0.9815506485545182,-1.21532382993837,-0.2566248627255611,0.1399297548470505,75.83960988831431,66.41031407985534,89.58973762869478,97.8556262020731,27.62933480014472,26.313825483623976,28.42872515216588,29.87592566388558,0
52,6.860564618611321,6.751863437534572,6.896727376471521,7.022967652828519,-0.98119185461013,-1.2454589363076085,-0.2650585115686919,0.12323148622459135,77.48400591240544,68.00528552714121,91.13703420790435,98.30202382006642,27.72359218979555,26.30786450778276,28.477048042991477,29.95165457573319,0
53,6.854274251338817,6.7472384375345715,6.889364876471519,7.01600015282852,-0.9061771834304841,-1.1477889363076088,-0.20058851156869192,0.14563008622459134,79.06578472929435,69.53528552714121,92.30953420790435,98.69362382006642,27.78922933395131,26.356634249142324,28.543476287441013,30.022787786994353,0
54,6.859662945303651,6.737526218794942,6.877654339412979,7.024595648677077,-0.8868597981087083,-1.0917286171998917,-0.15646756503929948,0.18666129209196877,80.58769310449324,70.49787118528357,92.23264447027566,98.41833096608637,27.843301147893488,26.402046359545356,28.542877035884334,30.04557907846002,0
55,6.8563272623186915,6.736776218794941,6.874254339412976,7.016578148677078,-0.8408047067361086,-1.0680036171998917,-0.11924256503929943,0.1910322920919688,81.98109051175574,71.63287118528358,92.97514447027567,98.42123096608636,27.90152876339074,26.42260598417343,28.58070033641077,30.07452735037579,0
56,6.85369523353743,6.7350386250414855,6.870770351765825,7.028776983394224,-0.8011054878889028,-1.041368723569131,-0.09841621388243027,0.17014762346950968,83.33844933487566,73.54784263256946,93.99994104948524,98.6650285840797,27.94806357113954,26.474364166034203,28.625355339847953,30.107117328829013,0
57,6.852002018291865,6.726363718794942,6.861541839412976,7.035061148677077,-0.7544599011671339,-0.9261586171998917,-0.04206756503929943,0.17543369209196882,84.6077405548184,74.73787118528358,94.56014447027566,98.60373096608637,27.976000448878754,26.45632651518739,28.543552247603266,30.14833668889719,0
58,6.846270495461097,6.725701218794941,6.863841839412977,7.027835148677077,-0.6996165580307607,-0.912293617199892,-0.025807565039299436,0.18433989209196885,85.79615919496453,75.71037118528358,94.67014447027566,98.63683096608636,28.00897898063562,26.486287604681543,28.457033593449,30.16531814918558,0
59,6.840714145060522,6.724163625041483,6.856032851765824,7.037276983394225,-0.650378899639622,-0.8768537235691309,0.008393786117569751,0.1888448234695097,86.90555480534542,77.74534263256946,95.24744104948525,98.6893285840797,28.048435972093277,26.62397506097583,28.5483468710908,30.270349189666746,0
60,6.834485200056292,6.722388625041483,6.850032851765825,7.021451983394225,-0.6130791578158569,-0.8277687235691309,0.01062878611756975,0.18580122346950972,87.93931877131868,79.04284263256946,95.41744104948522,98.75722858407971,28.06647452428656,26.640203030762958,28.58080853279829,30.240982286485238,0
61,6.830028257887996,6.718751125041486,6.8493078517658255,7.021465483394224,-0.5731455908256691,-0.788708723569131,0.026593786117569747,0.18107342346950964,88.91217762408156,80.15784263256946,95.52494104948522,98.88452858407973,28.080434524340234,26.63123644802092,28.517395852551086,30.21140091775098,0
62,6.8249530495370205,6.719301031288029,6.838973864118674,7.027027818111375,-0.5175993517993702,-0.7392038299383702,0.024925137274438933,0.19604675484705059,89.77469646215214,81.99281407985535,95.9797376286948,99.04492620207307,28.10053006885283,26.72301522956126,28.665838908174123,30.269530836694017,0
63,6.820925857496304,6.717101031288031,6.834698864118674,7.025842318111374,-0.4945297214249802,-0.67901882993837,0.032160137274438935,0.21564775484705057,90.61130125477094,83.20781407985534,96.0547376286948,99.01192620207307,28.12169944514678,26.75580305286178,28.651470631680635,30.326900028728815,0
64,6.812517848062369,6.716638437534572,6.825464876471523,7.011270652828521,-0.44423807506832697,-0.6153039363076093,0.03363648843130813,0.19584628622459144,91.34371045190905,84.3727855271412,96.46203420790434,99.11342382006643,28.136210834255795,26.849693301557068,28.754411284007734,30.377485429475456,0
65,6.80986013865121,6.712463531288028,6.814286364118674,7.000412318111374,-0.43267155996684786,-0.5529038299383702,0.037200137274438945,0.20050455484705057,92.06573471461459,85.01281407985533,96.11973762869478,98.90462620207308,28.155619207932673,26.87496075485308,28.730373126530722,30.25643562039738,0
66,6.805797562247595,6.712900937534571,6.811027376471522,7.006696652828521,-0.39157212812467324,-0.45569893630760916,0.03398148843130814,0.1854440862245914,92.74695012024156,86.68028552714121,96.47703420790434,99.09792382006643,28.182672367662164,26.91807851556486,28.70791895166623,30.262527773261223,0
67,6.799142182471323,6.711388437534573,6.801114876471523,7.017685652828519,-0.3468848404197397,-0.39396893630760915,0.03397648843130813,0.20239208622459137,93.34665560999031,87.7002855271412,96.47703420790434,99.10052382006643,28.201817088976057,26.926432830053304,28.742904074119878,30.220672199903483,0
68,6.7901661026920035,6.706238625041488,6.787370351765826,6.9786084833942255,-0.3101467148221232,-0.32959872356913117,0.04083378611756976,0.20677802346950971,93.88521136523437,87.54784263256947,95.77244104948522,98.82942858407972,28.208023707362784,26.887725347082498,28.71923265731191,30.131416024182634,0
69,6.786945054380388,6.708063437534572,6.781364876471521,6.992445152828522,-0.29123224055834657,-0.25799393630760936,0.03408648843130813,0.1864560862245914,94.36808950962754,89.3927855271412,96.47703420790434,99.0646238200664,28.217355551102088,26.912373548753223,28.746400297511954,30.165217175870524,0
70,6.785102547847121,6.705876031288029,6.777086364118674,6.984239818111371,-0.28298855612586,-0.24801882993837018,0.037400137274438944,0.1887631548470505,94.83790657444266,89.66031407985533,96.1247376286948,98.92792620207307,28.22108740400644,26.837995774308332,28.630304460932184,30.099278376176734,0
71,6.782166291767944,6.707900843781114,6.777605888824367,6.990297987545668,-0.26626561697361806,-0.27387404267684834,0.030977839588177326,0.1922358176021322,95.27145358818741,91.38775697442708,96.82933078711392,99.12052143805977,28.23610017745566,27.00995457336978,28.73211732887314,30.31372612891748,0
72,6.779583048146699,6.697726406301857,6.767997314707282,6.9737844792427826,-0.24857692005459855,-0.22033340446141392,0.05048973264696219,0.23286582933688715,95.67535336014747,88.54292829071183,94.71555131185653,98.36253573009964,28.256265858995324,26.725137915256187,28.439055699186223,29.975327709331076,0
73,6.775560097521804,6.695426406301858,6.762522314707281,6.939924479242782,-0.21529273475317254,-0.18212340446141398,0.050909732646962184,0.23619142933688717,96.03291687136392,89.00792829071183,94.71555131185653,98.29753573009964,28.25775499900591,27.015702117590806,28.618684904954144,30.029303676371587,0
74,6.772706094382196,6.704363343781116,6.768555888824369,6.982007987545669,-0.1906923148895365,-0.14441904267684838,0.030982839588177314,0.22821541760213232,96.3159128104008,92.74775697442709,96.82933078711392,99.17592143805979,28.237365739574603,27.029449881220543,28.729405037731016,30.358874904380972,0
75,6.7672695891182855,6.69985103128803,6.763661364118675,6.957494818111372,-0.17436387749791776,-0.11407882993837024,0.03776013727443895,0.24577695484705056,96.60250908990677,91.84031407985532,96.1247376286948,98.87002620207308,28.22640688126903,26.87861147584187,28.568694252646534,30.218326213210375,0
76,6.761027491938117,6.699913437534572,6.754639876471523,6.920908652828521,-0.1557169652133098,-0.10998893630760932,0.03452648843130813,0.22267128622459142,96.87116782664933,92.55278552714121,96.47703420790434,98.96612382006643,28.211206871450695,26.964273296979368,28.556528473295895,30.086269361725407,0
77,6.758981419603402,6.698488343781114,6.7506683888243675,6.9505659875456685,-0.14319637924027007,-0.09500404267684835,0.035982839588177315,0.22022361760213227,97.08551180149975,93.06775697442708,96.82933078711392,99.12272143805978,28.1983961521201,26.99441325956799,28.664109775657295,30.40393533010768,0
78,6.753878326780531,6.700238250027655,6.750621901177214,6.936005822262817,-0.11446294046415685,-0.06499414904608741,0.0289191907450465,0.21583134897967313,97.25728566114257,93.81022842171296,97.18162736632348,99.28921905605313,28.178915337963495,27.03691875202615,28.72397993130323,30.41237241316151,0
79,6.748695151217821,6.697050937534571,6.74237737647152,6.8895821528285195,-0.10321319178476612,-0.07077893630760926,0.03443648843130813,0.23006388622459142,97.44531009924887,92.88278552714121,96.45703420790434,99.0471238200664,28.15889226094039,26.905512711032927,28.49438038448838,30.043307585575263,0
80,6.745515813496787,6.693776031288029,6.738648864118674,6.884063318111372,-0.08382495329859342,-0.06236382993837022,0.037665137274438945,0.24532255484705062,97.58375485505492,92.31031407985533,96.1047376286948,98.96352620207308,28.14342836854642,26.94823267062328,28.523735452005656,30.04282426768509,0
81,6.741525910903926,6.695825750027655,6.736834401177217,6.912443322262817,-0.07118798202267863,-0.044399149046087424,0.032679190745046494,0.2626677489796732,97.61071376045695,94.09272842171296,97.16162736632349,99.39321905605316,28.12339772605179,26.983559859831143,28.70044479740531,30.386319082879986,0
82,6.735810622436876,6.6901010312880285,6.732161364118673,6.876890818111372,-0.04899461404901143,-0.05132882993837021,0.04539013727443893,0.27734555484705065,97.71886910129776,92.41531407985532,96.10473762869476,98.92762620207309,28.10061546241441,26.96604567130994,28.539705925798287,30.077851276153847,0
83,6.731162646024153,6.692275843781114,6.73120588882437,6.86133098754567,-0.036504732596007367,-0.035854042676848365,0.039452839588177316,0.29787081760213224,97.7843978432759,93.53025697442709,96.79433078711392,99.24392143805977,28.05678990926814,26.88129813024778,28.45344944148472,30.06495844752586,0
84,6.727977522448653,6.687338531288029,6.727736364118674,6.863814318111374,-0.02385133571283665,-0.04331382993837022,0.04723513727443893,0.3512135548470506,97.79943444741821,92.32531407985533,96.0897376286948,98.94552620207308,28.019523309712714,26.71402575828636,28.269850123555216,29.917393276611616,0
85,6.724237398863389,6.687750843781114,6.725143388824368,6.852359987545668,-0.009916041290128297,-0.03189904267684836,0.04534283958817732,0.36618561760213225,97.75729023652647,93.43025697442708,96.78933078711393,99.29742143805979,27.99057274629424,26.82902644336291,28.3995240581018,30.02522303896555,0
86,6.718707888186561,6.682413343781114,6.7224433888243675,6.835190487545669,0.011280547606446973,-0.032449042676848366,0.06467283958817731,0.39242601760213236,97.73614409906111,93.21775697442709,96.78933078711393,99.35372143805978,27.95418265955352,26.79540891074675,28.371416939768086,30.034370441117062,0
87,6.71232318888221,6.677113437534571,6.72026487647152,6.816436152828519,0.026079658643277357,-0.03600893630760929,0.07726148843130809,0.4049708862245913,97.67866854535787,92.5502855271412,96.42953420790437,99.17122382006643,27.913753080707657,26.693816670749108,28.255836095177322,29.919492067149985,0
88,6.70751146798337,6.671738531288027,6.719298864118672,6.811243318111371,0.04102239769181625,-0.03878882993837022,0.09829013727443892,0.45372015484705036,97.59500388735789,91.66031407985533,96.05473762869478,99.03572620207308,27.872957771705565,26.71191429113141,28.28042462572963,29.98513784058506,0
89,6.703532734941299,6.667325937534572,6.7160898764715204,6.809463652828522,0.055569485805514275,-0.035403936307609296,0.1161664884313081,0.4707906862245915,97.48762238609345,92.05528552714121,96.38703420790435,99.18562382006643,27.82130779633126,26.728166636416304,28.321211467115987,30.031899025263975,0
90,6.698041610307506,6.661900937534568,6.71458987647152,6.797531152828517,0.07288754646067151,-0.03521893630760929,0.14207648843130813,0.4879818862245916,97.36365187828167,91.8452855271412,96.39203420790435,99.17122382006644,27.774258854091777,26.575236904212133,28.193619340771285,29.870963342041268,0
